"(('feedback', 'loops', 'to'), 42.724597965069975)","(('The', 'paper', 'presents'), 37.405064826847585)","(('This', 'paper', 'presents'), 37.405064826847585)","(('paper', 'presents', 'an'), 37.405064826847585)","(('paper', 'presents', 'the'), 33.2979084443544)","(('These', 'feedback', 'loops'), 31.676437312194277)","(('feedback', 'loop', 'to'), 31.676437312194277)","(('feedback', 'loops', 'combine'), 31.676437312194277)","(('several', 'feedback', 'loops'), 31.676437312194277)","(('76', 'human', 'assessed'), 30.515787257331546)","(('Answering', 'system', 'that'), 30.515787257331546)","(('Question', 'Answering', 'system'), 30.515787257331546)","(('a', 'new', 'way'), 30.515787257331546)","(('an', 'open', 'domain'), 30.515787257331546)","(('and', 'lexical', 'databases'), 30.515787257331546)","(('assessed', 'precise', 'answers'), 30.515787257331546)","(('combine', 'in', 'a'), 30.515787257331546)","(('derived', 'from', 'texts'), 30.515787257331546)","(('domain', 'textual', 'Question'), 30.515787257331546)","(('from', 'texts', 'and'), 30.515787257331546)","(('human', 'assessed', 'precise'), 30.515787257331546)","(('in', 'a', 'new'), 30.515787257331546)","(('information', 'derived', 'from'), 30.515787257331546)","(('lexical', 'databases', 'The'), 30.515787257331546)","(('new', 'way', 'statistical'), 30.515787257331546)","(('open', 'domain', 'textual'), 30.515787257331546)","(('or', 'pragmatic', 'information'), 30.515787257331546)","(('pragmatic', 'information', 'derived'), 30.515787257331546)","(('results', 'with', 'syntactic'), 30.515787257331546)","(('semantic', 'or', 'pragmatic'), 30.515787257331546)","(('statistical', 'results', 'with'), 30.515787257331546)","(('syntactic', 'semantic', 'or'), 30.515787257331546)","(('system', 'that', 'uses'), 30.515787257331546)","(('texts', 'and', 'lexical'), 30.515787257331546)","(('textual', 'Question', 'Answering'), 30.515787257331546)","(('that', 'uses', 'several'), 30.515787257331546)","(('way', 'statistical', 'results'), 30.515787257331546)","(('with', 'syntactic', 'semantic'), 30.515787257331546)","(('contribution', 'of', 'each'), 26.356904173971877)","(('databases', 'The', 'paper'), 26.356904173971877)","(('enhance', 'its', 'performance'), 26.356904173971877)","(('its', 'performance', 'These'), 26.356904173971877)","(('loops', 'combine', 'in'), 26.356904173971877)","(('of', '76', 'human'), 26.356904173971877)","(('presents', 'an', 'open'), 26.356904173971877)","(('to', 'enhance', 'its'), 26.356904173971877)","(('each', 'feedback', 'loop'), 24.787159742678234)","(('uses', 'several', 'feedback'), 24.787159742678234)","(('loop', 'to', 'the'), 22.249747791478704)","(('loops', 'to', 'enhance'), 22.249747791478704)","(('overall', 'performance', 'of'), 22.249747791478704)","(('performance', 'of', '76'), 22.249747791478704)","(('presents', 'the', 'contribution'), 22.249747791478704)","(('the', 'contribution', 'of'), 22.249747791478704)","(('the', 'overall', 'performance'), 22.249747791478704)","(('to', 'the', 'overall'), 22.249747791478704)","(('of', 'each', 'feedback'), 20.732637639350962)","(('performance', 'These', 'feedback'), 20.732637639350962)"
"(('Weighted', 'finite', 'state'), 25.431686201121078)","(('a', 'large', 'vocabulary'), 25.431686201121078)","(('an', 'unifying', 'formalismfor'), 25.431686201121078)","(('arc', 'an', 'unifying'), 25.431686201121078)","(('continuous', 'speech', 'recognitionsystem'), 25.431686201121078)","(('finite', 'state', 'transducers'), 25.431686201121078)","(('implementation', 'and', 'integration'), 25.431686201121078)","(('knowledge', 'sourcesand', 'structures'), 25.431686201121078)","(('large', 'vocabulary', 'continuous'), 25.431686201121078)","(('sourcesand', 'structures', 'typical'), 25.431686201121078)","(('state', 'transducers', 'arc'), 25.431686201121078)","(('transducers', 'arc', 'an'), 25.431686201121078)","(('various', 'knowledge', 'sourcesand'), 25.431686201121078)","(('vocabulary', 'continuous', 'speech'), 25.431686201121078)","(('and', 'integration', 'of'), 21.272803117761406)","(('formalismfor', 'the', 'implementation'), 21.272803117761406)","(('of', 'a', 'large'), 21.272803117761406)","(('structures', 'typical', 'of'), 21.272803117761406)","(('the', 'implementation', 'and'), 21.272803117761406)","(('the', 'various', 'knowledge'), 21.272803117761406)","(('typical', 'of', 'a'), 21.272803117761406)","(('unifying', 'formalismfor', 'the'), 21.272803117761406)","(('integration', 'of', 'the'), 17.23895622852396)","(('of', 'the', 'various'), 17.23895622852396)"
"(('maximum', 'entropy', 'tagger'), 40.99511727915049)","(('to', 'maximum', 'entropy'), 40.99511727915049)","(('a', 'maximum', 'entropy'), 36.87071771374961)","(('maximum', 'entropy', 'models'), 36.87071771374961)","(('We', 'describe', 'new'), 35.266489764497116)","(('updates', 'We', 'describe'), 35.266489764497116)","(('CRFs', 'The', 'al'), 32.897983392469655)","(('The', 'al', 'gorithms'), 32.897983392469655)","(('al', 'gorithms', 'rely'), 32.897983392469655)","(('an', 'alternative', 'to'), 32.897983392469655)","(('and', 'base', 'noun'), 32.897983392469655)","(('as', 'an', 'alternative'), 32.897983392469655)","(('base', 'noun', 'phrase'), 32.897983392469655)","(('both', 'cases', 'showing'), 32.897983392469655)","(('cases', 'showing', 'improvements'), 32.897983392469655)","(('chunking', 'in', 'both'), 32.897983392469655)","(('combined', 'with', 'sim'), 32.897983392469655)","(('condi', 'tional', 'random'), 32.897983392469655)","(('examples', 'combined', 'with'), 32.897983392469655)","(('fields', 'CRFs', 'The'), 32.897983392469655)","(('ging', 'and', 'base'), 32.897983392469655)","(('give', 'exper', 'imental'), 32.897983392469655)","(('in', 'both', 'cases'), 32.897983392469655)","(('noun', 'phrase', 'chunking'), 32.897983392469655)","(('or', 'condi', 'tional'), 32.897983392469655)","(('phrase', 'chunking', 'in'), 32.897983392469655)","(('ple', 'additive', 'updates'), 32.897983392469655)","(('random', 'fields', 'CRFs'), 32.897983392469655)","(('showing', 'improvements', 'over'), 32.897983392469655)","(('sim', 'ple', 'additive'), 32.897983392469655)","(('speech', 'tag', 'ging'), 32.897983392469655)","(('tag', 'ging', 'and'), 32.897983392469655)","(('tional', 'random', 'fields'), 32.897983392469655)","(('train', 'ing', 'tagging'), 32.897983392469655)","(('training', 'examples', 'combined'), 32.897983392469655)","(('with', 'sim', 'ple'), 32.897983392469655)","(('alternative', 'to', 'maximum'), 28.739100309109983)","(('exper', 'imental', 'results'), 28.739100309109983)","(('gorithms', 'rely', 'on'), 28.739100309109983)","(('improvements', 'over', 'results'), 28.739100309109983)","(('ing', 'tagging', 'models'), 28.739100309109983)","(('models', 'as', 'an'), 28.739100309109983)","(('models', 'or', 'condi'), 28.739100309109983)","(('on', 'Viterbi', 'decoding'), 28.739100309109983)","(('rely', 'on', 'Viterbi'), 28.739100309109983)","(('tagging', 'models', 'as'), 28.739100309109983)","(('through', 'a', 'modification'), 28.739100309109983)","(('We', 'describe', 'the'), 28.729025554235157)","(('We', 'give', 'exper'), 27.16935587781634)","(('additive', 'updates', 'We'), 27.16935587781634)","(('algorithm', 'for', 'classification'), 27.16935587781634)","(('classification', 'problems', 'We'), 27.16935587781634)","(('for', 'classification', 'problems'), 27.16935587781634)","(('for', 'train', 'ing'), 27.16935587781634)","(('perceptron', 'algorithm', 'for'), 27.16935587781634)","(('problems', 'We', 'give'), 27.16935587781634)","(('ory', 'justifying', 'the'), 26.14996165704396)","(('the', 'ory', 'justifying'), 26.14996165704396)","(('the', 'perceptron', 'algorithm'), 26.14996165704396)","(('Viterbi', 'decoding', 'of'), 25.39194703939684)","(('conver', 'gence', 'of'), 25.39194703939684)","(('decoding', 'of', 'training'), 25.39194703939684)","(('of', 'conver', 'gence'), 25.39194703939684)","(('of', 'speech', 'tag'), 25.39194703939684)","(('of', 'training', 'examples'), 25.39194703939684)","(('part', 'of', 'speech'), 25.39194703939684)","(('proof', 'of', 'conver'), 25.39194703939684)","(('algorithms', 'through', 'a'), 24.614700743709093)","(('describe', 'new', 'algorithms'), 24.614700743709093)","(('entropy', 'models', 'or'), 24.614700743709093)","(('imental', 'results', 'on'), 24.614700743709093)","(('results', 'on', 'part'), 24.614700743709093)","(('algorithms', 'for', 'train'), 23.07984081948252)","(('new', 'algorithms', 'for'), 23.07984081948252)","(('over', 'results', 'for'), 23.07984081948252)","(('gence', 'of', 'the'), 22.795226189599155)","(('modification', 'of', 'the'), 22.795226189599155)","(('of', 'the', 'perceptron'), 22.795226189599155)","(('of', 'the', 'proof'), 22.795226189599155)","(('describe', 'the', 'ory'), 22.095741530568734)","(('justifying', 'the', 'algorithms'), 22.095741530568734)","(('the', 'algorithms', 'through'), 22.095741530568734)","(('a', 'modification', 'of'), 21.373442042275173)","(('on', 'part', 'of'), 21.373442042275173)","(('the', 'proof', 'of'), 19.070085198074523)","(('for', 'a', 'maximum'), 19.025620693007326)","(('results', 'for', 'a'), 19.025620693007326)"
"(('processing', 'texts', 'from'), 42.143615752683274)","(('specific', 'sys', 'tems'), 42.143615752683274)","(('sys', 'tems', 'tailored'), 42.143615752683274)","(('when', 'processing', 'texts'), 42.143615752683274)","(('for', 'processing', 'texts'), 38.015036214952744)","(('of', 'sys', 'tems'), 35.487438721964175)","(('processing', 'texts', 'of'), 35.487438721964175)","(('sys', 'tems', 'to'), 35.487438721964175)","(('Muse', 'system', 'is'), 33.82584958596393)","(('of', 'text', 'types'), 33.82584958596393)","(('of', 'unusual', 'types'), 33.82584958596393)","(('system', 'is', 'still'), 33.82584958596393)","(('95', 'recall', 'across'), 33.660921612948414)","(('Current', 'research', 'in'), 33.660921612948414)","(('Entity', 'recog', 'nition'), 33.660921612948414)","(('Information', 'Extraction', 'tends'), 33.660921612948414)","(('Named', 'Entity', 'recog'), 33.660921612948414)","(('applications', 'with', 'its'), 33.660921612948414)","(('are', 'encourag', 'ing'), 33.660921612948414)","(('averages', '93', 'precision'), 33.660921612948414)","(('be', 'focused', 'on'), 33.660921612948414)","(('currently', 'averages', '93'), 33.660921612948414)","(('development', 'preliminary', 'results'), 33.660921612948414)","(('encourag', 'ing', 'showing'), 33.660921612948414)","(('focused', 'on', 'application'), 33.660921612948414)","(('from', 'widely', 'diering'), 33.660921612948414)","(('in', 'Information', 'Extraction'), 33.660921612948414)","(('ing', 'showing', 'little'), 33.660921612948414)","(('little', 'degradation', 'when'), 33.660921612948414)","(('lower', 'quality', 'or'), 33.660921612948414)","(('multi', 'purpose', 'Named'), 33.660921612948414)","(('new', 'applications', 'with'), 33.660921612948414)","(('on', 'application', 'specific'), 33.660921612948414)","(('preliminary', 'results', 'are'), 33.660921612948414)","(('purpose', 'Named', 'Entity'), 33.660921612948414)","(('research', 'in', 'Information'), 33.660921612948414)","(('results', 'are', 'encourag'), 33.660921612948414)","(('showing', 'little', 'degradation'), 33.660921612948414)","(('still', 'under', 'development'), 33.660921612948414)","(('time', 'consuming', 'adaptation'), 33.660921612948414)","(('under', 'development', 'preliminary'), 33.660921612948414)","(('widely', 'diering', 'domains'), 33.660921612948414)","(('with', 'its', 'capability'), 33.660921612948414)","(('the', 'system', 'is'), 29.758811207310853)","(('application', 'specific', 'sys'), 29.502038529588738)","(('degradation', 'when', 'processing'), 29.502038529588738)","(('domain', 'The', 'Muse'), 29.502038529588738)","(('genres', 'Although', 'the'), 29.502038529588738)","(('is', 'still', 'under'), 29.502038529588738)","(('its', 'capability', 'for'), 29.502038529588738)","(('need', 'for', 'costly'), 29.502038529588738)","(('particular', 'domain', 'The'), 29.502038529588738)","(('reduce', 'the', 'need'), 29.502038529588738)","(('texts', 'from', 'widely'), 29.502038529588738)","(('system', 'is', 'a'), 28.281858500259617)","(('93', 'precision', 'and'), 27.932294098295092)","(('a', 'multi', 'purpose'), 27.932294098295092)","(('a', 'particular', 'domain'), 27.932294098295092)","(('across', 'a', 'variety'), 27.932294098295092)","(('and', '95', 'recall'), 27.932294098295092)","(('and', 'genres', 'Although'), 27.932294098295092)","(('and', 'time', 'consuming'), 27.932294098295092)","(('costly', 'and', 'time'), 27.932294098295092)","(('diering', 'domains', 'and'), 27.932294098295092)","(('domains', 'and', 'genres'), 27.932294098295092)","(('precision', 'and', '95'), 27.932294098295092)","(('recall', 'across', 'a'), 27.932294098295092)","(('Extraction', 'tends', 'to'), 26.91289987752271)","(('aims', 'to', 'reduce'), 26.91289987752271)","(('consuming', 'adaptation', 'of'), 26.91289987752271)","(('nition', 'system', 'which'), 26.91289987752271)","(('of', 'lower', 'quality'), 26.91289987752271)","(('or', 'of', 'unusual'), 26.91289987752271)","(('quality', 'or', 'of'), 26.91289987752271)","(('recog', 'nition', 'system'), 26.91289987752271)","(('system', 'currently', 'averages'), 26.91289987752271)","(('system', 'which', 'aims'), 26.91289987752271)","(('tends', 'to', 'be'), 26.91289987752271)","(('to', 'be', 'focused'), 26.91289987752271)","(('to', 'new', 'applications'), 26.91289987752271)","(('variety', 'of', 'text'), 26.91289987752271)","(('which', 'aims', 'to'), 26.91289987752271)","(('capability', 'for', 'processing'), 25.373458991858172)","(('the', 'need', 'for'), 25.373458991858172)","(('unusual', 'types', 'The'), 25.373458991858172)","(('for', 'costly', 'and'), 23.83432733672593)","(('is', 'a', 'multi'), 23.83432733672593)","(('Although', 'the', 'system'), 22.84586149886966)","(('The', 'Muse', 'system'), 22.84586149886966)","(('The', 'system', 'currently'), 22.84586149886966)","(('adaptation', 'of', 'sys'), 22.84586149886966)","(('tems', 'tailored', 'to'), 22.84586149886966)","(('tems', 'to', 'new'), 22.84586149886966)","(('texts', 'of', 'lower'), 22.84586149886966)","(('to', 'reduce', 'the'), 22.84586149886966)","(('a', 'variety', 'of'), 21.368908791818384)","(('tailored', 'to', 'a'), 21.368908791818384)","(('to', 'a', 'particular'), 21.368908791818384)","(('types', 'The', 'system'), 18.81007368538146)"
"(('same', 'value', 'in'), 58.701635324258305)","(('value', 'in', 'the'), 44.39956794970158)","(('the', 'output', 'signal'), 43.88450192700569)","(('output', 'signal', 'Hence'), 41.277159990256294)","(('output', 'signal', 'has'), 41.277159990256294)","(('output', 'signal', 'is'), 37.24395088117764)","(('and', 'output', 'signal'), 35.80121072740833)","(('to', 'same', 'value'), 35.30782808281954)","(('Here', 'we', 'formulate'), 33.540313521650134)","(('It', 'turns', 'out'), 33.540313521650134)","(('Traditionally', 'points', 'having'), 33.540313521650134)","(('an', 'integer', 'linear'), 33.540313521650134)","(('approximated', 'Here', 'we'), 33.540313521650134)","(('are', 'all', 'mapped'), 33.540313521650134)","(('integer', 'linear', 'programming'), 33.540313521650134)","(('specifically', 'useful', 'for'), 33.540313521650134)","(('we', 'formulate', 'our'), 33.540313521650134)","(('the', 'same', 'value'), 32.800468465806205)","(('in', 'the', 'input'), 31.628242182285316)","(('the', 'desired', 'histogram'), 29.589138620233747)","(('This', 'method', 'might'), 29.38143043829046)","(('be', 'approximated', 'Here'), 29.38143043829046)","(('be', 'specifically', 'useful'), 29.38143043829046)","(('can', 'only', 'be'), 29.38143043829046)","(('might', 'be', 'specifically'), 29.38143043829046)","(('only', 'be', 'approximated'), 29.38143043829046)","(('out', 'that', 'this'), 29.38143043829046)","(('transformation', 'such', 'that'), 29.38143043829046)","(('turns', 'out', 'that'), 29.38143043829046)","(('the', 'input', 'signal'), 28.953295163677588)","(('based', 'watermarking', 'and'), 27.81168600699682)","(('formulate', 'our', 'problem'), 27.81168600699682)","(('linear', 'programming', 'problem'), 27.81168600699682)","(('our', 'problem', 'as'), 27.81168600699682)","(('problem', 'as', 'finding'), 27.81168600699682)","(('programming', 'problem', 'This'), 27.81168600699682)","(('watermarking', 'and', 'compression'), 27.81168600699682)","(('between', 'the', 'input'), 27.660023965037844)","(('We', 'propose', 'a'), 26.79229178622444)","(('a', 'transformation', 'such'), 26.79229178622444)","(('all', 'mapped', 'to'), 26.79229178622444)","(('as', 'finding', 'a'), 26.79229178622444)","(('equivalent', 'to', 'an'), 26.79229178622444)","(('finding', 'a', 'transformation'), 26.79229178622444)","(('to', 'an', 'integer'), 26.79229178622444)","(('desired', 'histogram', 'It'), 26.233034411167218)","(('desired', 'histogram', 'can'), 26.233034411167218)","(('in', 'the', 'output'), 26.12552999868936)","(('for', 'histogram', 'based'), 26.03427716857732)","(('histogram', 'It', 'turns'), 26.03427716857732)","(('histogram', 'Traditionally', 'points'), 26.03427716857732)","(('histogram', 'based', 'watermarking'), 26.03427716857732)","(('histogram', 'can', 'only'), 26.03427716857732)","(('signal', 'are', 'all'), 26.03427716857732)","(('specific', 'histogram', 'Traditionally'), 26.03427716857732)","(('useful', 'for', 'histogram'), 26.03427716857732)","(('method', 'might', 'be'), 25.25347573784697)","(('error', 'between', 'the'), 24.12184693388827)","(('points', 'having', 'the'), 24.12184693388827)","(('the', 'error', 'between'), 24.12184693388827)","(('is', 'minimized', 'and'), 23.71498187171821)","(('problem', 'This', 'method'), 23.71498187171821)","(('problem', 'is', 'equivalent'), 23.71498187171821)","(('that', 'this', 'problem'), 23.71498187171821)","(('this', 'problem', 'is'), 23.71498187171821)","(('is', 'equivalent', 'to'), 22.727167181515497)","(('mapped', 'to', 'same'), 22.727167181515497)","(('method', 'to', 'modify'), 22.727167181515497)","(('propose', 'a', 'method'), 22.727167181515497)","(('the', 'input', 'and'), 22.44786406987076)","(('Hence', 'the', 'desired'), 22.15731178144185)","(('has', 'the', 'desired'), 22.15731178144185)","(('input', 'signal', 'are'), 22.001068059498664)","(('signal', 'is', 'minimized'), 22.001068059498664)","(('a', 'method', 'to'), 21.45193370517118)","(('a', 'desired', 'specific'), 21.252168341586696)","(('desired', 'specific', 'histogram'), 20.558327905729335)","(('having', 'the', 'same'), 20.219807564502123)","(('such', 'that', 'the'), 20.219807564502123)","(('that', 'the', 'error'), 20.219807564502123)","(('histogram', 'of', 'a'), 19.667296735104582)","(('of', 'a', 'signal'), 19.667296735104582)","(('minimized', 'and', 'the'), 18.90968703872121)","(('a', 'signal', 'to'), 18.588810032747542)","(('signal', 'Hence', 'the'), 18.250023083917085)","(('signal', 'has', 'the'), 18.250023083917085)","(('input', 'and', 'output'), 18.174858427080487)","(('to', 'modify', 'the'), 18.15275780113135)","(('modify', 'the', 'histogram'), 17.660112154055938)","(('the', 'histogram', 'of'), 17.660112154055938)","(('and', 'the', 'output'), 17.01295210356489)","(('to', 'a', 'desired'), 14.983023628568166)","(('signal', 'to', 'a'), 13.59707336581933)"
